path,label
data\augmented\3\ab9eea93-c73c-420e-aef1-34c8308b0a46_aug121.jpg,3
data\augmented\3\90408635-2561-4515-8601-0f541b7c853f_aug122.jpg,3
data\augmented\3\15116697-b2f7-4467-ba6e-9b668d5582af_aug123.jpg,3
data\augmented\3\dcf217ed-992b-40fb-8f83-7121aa422663_aug124.jpg,3
data\augmented\3\fc4417f0-e14d-4d24-a82f-99957d86593c_aug125.jpg,3
data\augmented\3\f149411d-7982-43e1-917d-b79d83a1984c_aug126.jpg,3
data\augmented\3\47b40bae-85b9-4f62-a915-2f12a3052028_aug127.jpg,3
data\augmented\3\ca6325ae-bae4-42ce-8830-6742c92c7342_aug128.jpg,3
data\augmented\3\698f81d9-e88e-4cfa-b60f-ef089098055c_aug129.jpg,3
data\augmented\3\a8d593b4-cf57-49f1-b786-e2df71ed4818_aug130.jpg,3
data\augmented\3\ed76ac34-7690-4d0d-9240-dd89e9900a06_aug131.jpg,3
data\augmented\3\600a1fb7-5aa2-49be-8082-12fe212064a2_aug132.jpg,3
data\augmented\3\ab4d718f-ff22-47ae-b34f-336492b28330_aug133.jpg,3
data\augmented\3\568d6e04-cf25-43d3-af96-b26e41da8d0d_aug134.jpg,3
data\augmented\3\a8e2ba49-699d-4d96-9712-5dc260444183_aug135.jpg,3
data\augmented\3\d10fc39b-f0b8-43a8-b486-7370b3761cdb_aug136.jpg,3
data\augmented\3\88dba181-ef03-4423-a6a3-d0ed71c40b14_aug137.jpg,3
data\augmented\3\5cdc249f-ba5d-42c8-9696-dbc8d3f472a9_aug138.jpg,3
data\augmented\3\1d792ef2-522d-4bda-b2d3-26883fa62ac2_aug139.jpg,3
data\augmented\3\3f67102c-dc78-4c07-847a-f0ce941901d6_aug140.jpg,3
data\augmented\3\7b199c0e-4f78-46ea-b390-5affe5432050_aug141.jpg,3
data\augmented\3\5ead3b2c-77ab-40d3-8e97-af2a4b212799_aug142.jpg,3
data\augmented\3\e80ad087-42a5-4445-a8ed-37c193e76fc2_aug143.jpg,3
data\augmented\3\1d4255c1-9798-4062-9822-8784fc6f2243_aug144.jpg,3
data\augmented\3\dcf217ed-992b-40fb-8f83-7121aa422663_aug145.jpg,3
data\augmented\3\553374f8-a451-4f75-9624-74f9fd7f2906_aug146.jpg,3
data\augmented\3\d5912161-e3b7-4df6-80d2-f9203a060ebe_aug147.jpg,3
data\augmented\3\53962b27-c6f6-48c2-ad05-c4d05033d5d5_aug148.jpg,3
data\augmented\3\c062e500-e9e4-426c-ab25-8ba0ddb36c07_aug149.jpg,3
data\augmented\3\438e2688-ac6d-4182-993d-fc7f497fd7c2_aug150.jpg,3
data\augmented\3\d5912161-e3b7-4df6-80d2-f9203a060ebe_aug151.jpg,3
data\augmented\3\895f9656-e479-4a6b-a68d-ad8e52042ed7_aug152.jpg,3
data\augmented\3\2afde935-78ea-4fe1-83cc-5c2449c66ae6_aug153.jpg,3
data\augmented\3\5a78ce85-4a01-4a7f-8421-853b1916b145_aug154.jpg,3
data\augmented\3\de834c4c-84f2-4243-93ae-101d21fcd704_aug155.jpg,3
data\augmented\3\31eac9e8-ec00-46f6-97c1-7eb47915b50b_aug156.jpg,3
data\augmented\3\46caed88-1ec5-4dd7-ac12-7e67d1722f17_aug157.jpg,3
data\augmented\3\9c8faa71-96bc-479d-b643-4000d53f49da_aug158.jpg,3
data\augmented\3\a962f338-94a5-411c-892e-e20f7e8548b9_aug159.jpg,3
data\augmented\3\37c75c13-7276-46d6-9af1-3c6b5bc1a9d7_aug160.jpg,3
data\augmented\3\e291a798-5e5b-425b-a94a-acc4320d3561_aug161.jpg,3
data\augmented\3\9d0b4186-7983-4f4b-8638-62f85adaed24_aug162.jpg,3
data\augmented\3\3b88b79e-2663-455b-b092-ff123a65b2a0_aug163.jpg,3
data\augmented\3\b3f20a04-ce4c-423c-a966-f672fbe57040_aug164.jpg,3
data\augmented\3\f918d697-9285-4cea-8a2b-ebeccc6fbbcc_aug165.jpg,3
data\augmented\3\55c9b560-b3b3-449f-95a6-7905936f189d_aug166.jpg,3
data\augmented\3\c56def46-7f33-49f9-91ee-e2a75182bf01_aug167.jpg,3
data\augmented\3\22791afa-868c-4388-a258-9fffb351b37b_aug168.jpg,3
data\augmented\3\3e0597ed-0793-432d-87e1-45c5471deb9a_aug169.jpg,3
data\augmented\3\b1e75d59-06e7-4177-b4c8-112568f9a26a_aug170.jpg,3
data\augmented\3\8721a5ec-f902-4aa9-9160-1fba923bb1fe_aug171.jpg,3
data\augmented\3\bf8ea06e-a329-4280-893e-d118c6a9b008_aug172.jpg,3
data\augmented\3\92d92864-cda8-4307-b816-ff9e58220da0_aug173.jpg,3
data\augmented\3\1d4255c1-9798-4062-9822-8784fc6f2243_aug174.jpg,3
data\augmented\3\3e28df57-9d22-4f9f-8193-3190534b4565_aug175.jpg,3
data\augmented\3\5ead3b2c-77ab-40d3-8e97-af2a4b212799_aug176.jpg,3
data\augmented\3\caf6643b-4c1a-4718-a8b7-7d5caab4f6dd_aug177.jpg,3
data\augmented\3\1b7c89fc-4665-47a4-bc02-4508997c9b76_aug178.jpg,3
data\augmented\3\2b21bfae-5898-4ec1-b706-b1e11fb7fdac_aug179.jpg,3
data\augmented\3\ed2d3613-ab33-4941-8cb9-c505b9c7fc10_aug180.jpg,3
data\augmented\3\640b24cc-1e2c-4e39-89a1-f1fb4e71d3bd_aug181.jpg,3
data\augmented\3\aa0b60b2-3f35-4fcb-83fe-c5f33206ed6e_aug182.jpg,3
data\augmented\3\7d30fa70-1b24-4659-aae4-bf05c51e14d6_aug183.jpg,3
data\augmented\3\d9f3c3e9-73a8-4584-8891-dbde0ab3d764_aug184.jpg,3
data\augmented\3\a8e2ba49-699d-4d96-9712-5dc260444183_aug185.jpg,3
data\augmented\3\38dd1c00-62b3-4748-aa75-9ba66e1c27d7_aug186.jpg,3
data\augmented\3\30ec1ed5-4e53-480a-b032-89a6884dd9a3_aug187.jpg,3
data\augmented\3\9267ecb5-324a-4096-a5a5-faef2f43eb16_aug188.jpg,3
data\augmented\3\1eeda2f1-321c-4126-b234-56bfcb45e4ab_aug189.jpg,3
data\augmented\3\5ac83a83-72c1-489d-8cf8-c42e7bf6ed53_aug190.jpg,3
data\augmented\3\9fe8986d-f159-4f0c-a515-f39da685e270_aug191.jpg,3
data\augmented\3\aac053a5-c39d-41d2-b552-726e108c3e38_aug192.jpg,3
data\augmented\3\cba3ab6d-a33b-4a64-bf89-f253cbb2fe01_aug193.jpg,3
data\augmented\3\9a8a836f-f086-4d29-9a8b-6bb9e38ab7fe_aug194.jpg,3
data\augmented\3\91143263-64bc-4f41-8639-5b3301b4d2dc_aug195.jpg,3
data\augmented\3\b3f20a04-ce4c-423c-a966-f672fbe57040_aug196.jpg,3
data\augmented\3\799fc3e0-d4e3-45ca-bc92-d91d65ada55b_aug197.jpg,3
data\augmented\3\5ac83a83-72c1-489d-8cf8-c42e7bf6ed53_aug198.jpg,3
data\augmented\3\6e66989e-86e8-42ef-b01b-f46f367a7316_aug199.jpg,3
data\augmented\3\af45e299-033a-45b1-a830-dc0130c692c0_aug200.jpg,3
data\augmented\3\0a42e543-c0c3-4386-a386-82040e645166_aug201.jpg,3
data\augmented\3\a269ccc9-80c1-45ec-9aed-be686744f190_aug202.jpg,3
data\augmented\3\764f1074-2a0e-49b9-814e-670d2792ab00_aug203.jpg,3
data\augmented\3\e907e1f3-bd9c-4521-a377-a5650e85e9c6_aug204.jpg,3
data\augmented\3\9d0b4186-7983-4f4b-8638-62f85adaed24_aug205.jpg,3
data\augmented\3\37e1ef9b-dd17-4e77-ad8f-b69f66ae3097_aug206.jpg,3
data\augmented\3\41945776-11f2-4565-b396-187e5dd309d5_aug207.jpg,3
data\augmented\3\59c809c2-05ce-4b9d-8f91-906e30bd383e_aug208.jpg,3
data\augmented\3\2532955b-612e-43b5-88f3-f3417006d095_aug209.jpg,3
data\augmented\3\875039ed-ece0-4e8c-a154-5a917566ce31_aug210.jpg,3
data\augmented\3\f918d697-9285-4cea-8a2b-ebeccc6fbbcc_aug211.jpg,3
data\augmented\3\7da4be36-b8cc-4fe6-af49-16062e49d3e1_aug212.jpg,3
data\augmented\3\9fe8986d-f159-4f0c-a515-f39da685e270_aug213.jpg,3
data\augmented\3\ff39c163-4cfe-4cfb-9859-42569a138e7c_aug214.jpg,3
data\augmented\3\1d4255c1-9798-4062-9822-8784fc6f2243_aug215.jpg,3
data\augmented\3\b9b5fa1d-99de-4b1a-b636-e6f7d6d47278_aug216.jpg,3
data\augmented\3\6cebcbdb-4949-471d-8732-2752d6e06d36_aug217.jpg,3
data\augmented\0\6cf50200-2c63-471a-81b9-03778553ee60_aug0.jpg,0
data\augmented\0\fea7c862-291d-4a0d-8537-b22de303a486_aug1.jpg,0
data\augmented\0\7ecaa2bc-9821-454f-84a0-be63f204d095_aug2.jpg,0
data\augmented\0\a9cd8859-c87c-48e7-85db-8fc64b1f20c7_aug3.jpg,0
data\augmented\0\f88c741b-6e7d-4d94-8922-c07270c77139_aug4.jpg,0
data\augmented\0\2ef87519-0a5b-4dc1-b054-2857c0426d79_aug5.jpg,0
data\augmented\0\89b7d25e-91b0-4f5b-a390-704bb024a37f_aug6.jpg,0
data\augmented\0\6dc7bfa4-89c4-44fe-93d6-e706d8fa3547_aug7.jpg,0
data\augmented\0\8da09134-d16e-4c8a-b552-b6d85c800cd0_aug8.jpg,0
data\augmented\0\ddf9ba45-bf6a-4b86-b578-a726ca67d230_aug9.jpg,0
data\augmented\0\103c828b-b8f5-4889-8507-bc0361bd5f2e_aug10.jpg,0
data\augmented\0\c282180e-3c0b-4e93-9b4e-d4bb3cf2e01c_aug11.jpg,0
data\augmented\0\dabd3cbb-8c05-400b-bd81-6789ae43c142_aug12.jpg,0
data\augmented\0\df3f8d53-7ec4-41d5-96ee-72ae6903d610_aug13.jpg,0
data\augmented\0\7ef74a59-6541-4c8e-8995-1bd4f9a256a2_aug14.jpg,0
data\augmented\0\f2377c5e-5972-444d-8908-ca66444e8223_aug15.jpg,0
data\augmented\0\41c14d2a-0a39-4142-84d4-b3c2bce73c51_aug16.jpg,0
data\augmented\0\0defe959-ab7e-4892-9b33-79e6221e06bb_aug17.jpg,0
data\augmented\0\6cc42a3b-901a-4780-8e33-542e914cf140_aug18.jpg,0
data\augmented\0\5659c2de-a181-4052-95ba-5df1a5629312_aug19.jpg,0
data\augmented\0\229588f5-b4bf-415f-8bf3-f90483be2fe3_aug20.jpg,0
data\augmented\0\91f87f6f-e48e-4687-93b5-3282d7252bf7_aug21.jpg,0
data\augmented\0\6ed22952-382b-4b22-b75d-70634622d8a6_aug22.jpg,0
data\augmented\0\fea7c862-291d-4a0d-8537-b22de303a486_aug23.jpg,0
data\augmented\0\d199b6ad-79dd-405e-8b0e-f61b24b1b0b6_aug24.jpg,0
data\augmented\0\d1b449fd-bcb6-4053-abad-aa985e692540_aug25.jpg,0
data\augmented\0\17cd4044-9e8f-4082-861c-d8ca694f83af_aug26.jpg,0
data\augmented\0\0e4b98a2-abba-414a-8628-9983620da84c_aug27.jpg,0
data\augmented\0\8da09134-d16e-4c8a-b552-b6d85c800cd0_aug28.jpg,0
data\augmented\0\6bf65640-4495-4fdd-bc74-2940a1cd448a_aug29.jpg,0
data\augmented\0\14183c2a-6c69-4b17-b4fe-5b36667efc25_aug30.jpg,0
data\augmented\0\c13b8b07-8c21-41a8-9f29-5939acd09777_aug31.jpg,0
data\augmented\0\cada275c-5e48-48a5-9eb0-1be6b68316ea_aug32.jpg,0
data\augmented\0\595d50bf-97bd-4184-b660-08c921f07de4_aug33.jpg,0
data\augmented\0\4ab7f8da-a96d-40da-ac24-7a7ae718079f_aug34.jpg,0
data\augmented\0\81060a5a-a861-4fdf-bb28-2e523e0fa863_aug35.jpg,0
data\augmented\0\3b760d17-2ddf-4f66-8062-028a4a81fa72_aug36.jpg,0
data\augmented\0\5998be66-3b4b-4806-bf64-2fba1da7d5ec_aug37.jpg,0
data\augmented\0\97be868c-d4ca-48c5-84fa-050472e564a7_aug38.jpg,0
data\augmented\0\6cc42a3b-901a-4780-8e33-542e914cf140_aug39.jpg,0
data\augmented\0\e25fdef0-fcf5-4c2d-a012-f18f5ec89689_aug40.jpg,0
data\augmented\0\41c14d2a-0a39-4142-84d4-b3c2bce73c51_aug41.jpg,0
data\augmented\0\a9ef4b6f-41db-402f-941a-1a8ec9cd5027_aug42.jpg,0
data\augmented\0\4c85e7f9-3be6-4c6a-aac6-25ddfc8df69b_aug43.jpg,0
data\augmented\0\1c673af2-01a2-4128-a565-3d372ab6fe10_aug44.jpg,0
data\augmented\0\d199b6ad-79dd-405e-8b0e-f61b24b1b0b6_aug45.jpg,0
data\augmented\0\a971c2e5-a970-4af2-957b-63f6f96df0b7_aug46.jpg,0
data\augmented\0\34f1aad8-5cfc-42e3-82e4-f60db498ccdf_aug47.jpg,0
data\augmented\0\2de401fd-53e4-49a0-8e5b-ac76a084d1be_aug48.jpg,0
data\augmented\0\9a4e7bc9-cde3-4848-b699-6053c50e30fa_aug49.jpg,0
data\augmented\0\9b151c7d-9ee4-4246-b640-d57b340d7efa_aug50.jpg,0
data\augmented\0\920ffd90-118e-453c-abcf-168855f6e906_aug51.jpg,0
data\augmented\0\b0587745-c0ba-4105-84f6-d1d4f8219410_aug52.jpg,0
data\augmented\0\7ecaa2bc-9821-454f-84a0-be63f204d095_aug53.jpg,0
data\augmented\0\a684e2ae-8cae-476b-8ef1-8b350293890b_aug54.jpg,0
data\augmented\0\4d5bbbc5-ed27-44c6-9d5d-5f3107721097_aug55.jpg,0
data\augmented\0\569336ae-e887-49d2-a749-c52392948e3c_aug56.jpg,0
data\augmented\0\263d7d7f-4041-494c-8cb7-eb7afe4dce60_aug57.jpg,0
data\augmented\0\76143af8-5b57-4d19-9929-ef16dac4db35_aug58.jpg,0
data\augmented\0\569336ae-e887-49d2-a749-c52392948e3c_aug59.jpg,0
data\augmented\0\0ec28c79-21d2-4169-9a73-8cd3bce41632_aug60.jpg,0
data\augmented\0\f48ce712-28d0-4b56-897f-9b2490d8056b_aug61.jpg,0
data\augmented\0\91f87f6f-e48e-4687-93b5-3282d7252bf7_aug62.jpg,0
data\augmented\0\1040662a-dbe5-4f75-9f68-05f73b686c2c_aug63.jpg,0
data\augmented\0\17d73815-7735-41c0-a9eb-363b24d72b2e_aug64.jpg,0
data\augmented\0\76143af8-5b57-4d19-9929-ef16dac4db35_aug65.jpg,0
data\augmented\0\9b17cd29-22bb-4d2c-ace6-adff43e403e2_aug66.jpg,0
data\augmented\0\638fe63e-0391-4081-a81f-9575ca39ed03_aug67.jpg,0
data\augmented\0\3675b7d4-cf82-4233-a513-0c26479abdf7_aug68.jpg,0
data\augmented\0\61a3c8ec-9060-46a2-9e31-ab0c6c5204fe_aug69.jpg,0
data\augmented\0\94148dcc-3f7b-4575-99de-6be781105fbf_aug70.jpg,0
data\augmented\0\39e0dd94-cab8-44b1-9e9a-bfbd88b7f81e_aug71.jpg,0
data\augmented\0\f3963a29-af56-415e-a58a-f19d43603bb6_aug72.jpg,0
data\augmented\0\54a3564c-456a-4611-9ac9-fe8e9a990e7b_aug73.jpg,0
data\augmented\0\1f765830-92d8-4c55-9f7c-09606a80b70d_aug74.jpg,0
data\augmented\0\a0db09b3-0862-40d2-82b9-bde01ab2e750_aug75.jpg,0
data\augmented\0\50e5bbbf-b492-4250-a97c-4dac70b06d6a_aug76.jpg,0
data\augmented\0\b5c62809-a5e9-4410-be92-422ce7fe5cbf_aug77.jpg,0
data\augmented\0\8f49e119-7510-4ffe-b0b2-b4eaff171e02_aug78.jpg,0
data\augmented\0\a9cd8859-c87c-48e7-85db-8fc64b1f20c7_aug79.jpg,0
data\augmented\0\6d297a08-5b3e-4f61-b567-835cb5d21a9c_aug80.jpg,0
data\augmented\0\527b50a4-9381-4dd2-ae58-d9190d4a9048_aug81.jpg,0
data\augmented\0\ec7a7502-476f-4bcc-b303-d6fe28986195_aug82.jpg,0
data\augmented\0\5aade93c-3438-4b22-91bc-87e2b0334b74_aug83.jpg,0
data\augmented\0\0c60b663-fcd6-4afd-8e0b-74f3d52f2d94_aug84.jpg,0
data\augmented\0\4abf6159-e7f6-4bbb-9176-403459e9124a_aug85.jpg,0
data\augmented\0\08abdef0-9d30-4034-b2c0-a9b660fd761d_aug86.jpg,0
data\augmented\0\4681f631-5d07-4e20-a590-7a716f25e79f_aug87.jpg,0
data\augmented\0\3b018507-f652-415c-88df-ef30f416ff7c_aug88.jpg,0
data\augmented\0\cad7b25f-e0ff-4890-9fe2-827353d4b896_aug89.jpg,0
data\augmented\0\02fb91b0-bb97-4392-8b02-72b8c1e3f0f9_aug90.jpg,0
data\augmented\0\189ff564-5a4b-4608-8802-025ee1ff21ba_aug91.jpg,0
data\augmented\0\14fa7e40-e0c3-4cca-8260-bbc6d0913803_aug92.jpg,0
data\augmented\0\34f1aad8-5cfc-42e3-82e4-f60db498ccdf_aug93.jpg,0
data\augmented\0\68f4b902-7169-4757-a35e-6462c87d1792_aug94.jpg,0
data\augmented\0\224d165c-80e3-4cd5-aa0a-fa6df1dbc6a1_aug95.jpg,0
data\augmented\0\153b425a-92d4-490d-847d-e951a41c3e61_aug96.jpg,0
data\augmented\0\125d8ecb-a621-4349-9123-a61a99db77a9_aug97.jpg,0
data\augmented\0\ea28b38a-2f21-412e-8c27-2337d53523e3_aug98.jpg,0
data\augmented\0\cfc1966b-3118-4ceb-bc00-86024eb01ecd_aug99.jpg,0
data\augmented\0\d199b6ad-79dd-405e-8b0e-f61b24b1b0b6_aug100.jpg,0
data\augmented\0\e25fdef0-fcf5-4c2d-a012-f18f5ec89689_aug101.jpg,0
data\augmented\0\0e29eeff-5eec-4e98-bd69-0506adf1d57d_aug102.jpg,0
data\augmented\0\748e2a6c-c982-47e5-86d8-76abf7f808b5_aug103.jpg,0
data\augmented\0\4893d077-69b5-433a-b48d-45f105966b92_aug104.jpg,0
data\augmented\0\0c10c37b-daed-406e-8784-dc6c6078cbd0_aug105.jpg,0
data\augmented\0\2dd74afc-6d33-4db3-b741-fdf031e6a516_aug106.jpg,0
data\augmented\0\adeaef42-c1fd-4f4b-8271-4dc7633b52a8_aug107.jpg,0
data\augmented\0\e25fdef0-fcf5-4c2d-a012-f18f5ec89689_aug108.jpg,0
data\augmented\0\9258f2b0-6f16-420d-87f7-9751e1332711_aug109.jpg,0
data\augmented\0\3a5c78ff-93bb-4431-801b-1f8c11eca973_aug110.jpg,0
data\augmented\0\e25fdef0-fcf5-4c2d-a012-f18f5ec89689_aug111.jpg,0
data\augmented\0\f7e0d690-b7b6-48b4-9468-655f69a8b4c5_aug112.jpg,0
data\augmented\0\638fe63e-0391-4081-a81f-9575ca39ed03_aug113.jpg,0
data\augmented\0\fa75af94-1c20-4750-8204-09e05860c74d_aug114.jpg,0
data\augmented\0\a3810deb-d4e0-4546-8b4d-52e278ecaaf6_aug115.jpg,0
data\augmented\0\a4efc643-ed6d-4819-87f3-b65f61e8c9bb_aug116.jpg,0
data\augmented\0\1986dff4-5bec-4ee5-95f5-c6adb1c26985_aug117.jpg,0
data\augmented\0\153b425a-92d4-490d-847d-e951a41c3e61_aug118.jpg,0
data\augmented\0\50e5bbbf-b492-4250-a97c-4dac70b06d6a_aug119.jpg,0
data\augmented\0\c4990fc5-c8f5-4901-a655-6b372abffff2_aug120.jpg,0
data\augmented\0\4ab7f8da-a96d-40da-ac24-7a7ae718079f_aug121.jpg,0
data\augmented\0\f3ef8067-481f-45c8-a7a2-f3e560789456_aug122.jpg,0
data\augmented\0\0149a5f6-112f-4ff2-adcd-51b9901e5180_aug123.jpg,0
data\augmented\0\4f15b2d5-13ec-4e5f-b567-714e793ab9ba_aug124.jpg,0
data\augmented\0\a3810deb-d4e0-4546-8b4d-52e278ecaaf6_aug125.jpg,0
data\augmented\0\c282180e-3c0b-4e93-9b4e-d4bb3cf2e01c_aug126.jpg,0
data\augmented\0\7ecaa2bc-9821-454f-84a0-be63f204d095_aug127.jpg,0
data\augmented\0\405b800d-a7a6-4c41-9e9a-aedae2f1bb5a_aug128.jpg,0
data\augmented\0\f3963a29-af56-415e-a58a-f19d43603bb6_aug129.jpg,0
data\augmented\0\f7e0d690-b7b6-48b4-9468-655f69a8b4c5_aug130.jpg,0
data\augmented\0\cfc1966b-3118-4ceb-bc00-86024eb01ecd_aug131.jpg,0
data\augmented\0\8b91aa0e-7238-4ad7-924c-20448018b022_aug132.jpg,0
data\augmented\0\38d5d187-6719-43bd-a0ca-fb6718d673ef_aug133.jpg,0
data\augmented\0\38d5d187-6719-43bd-a0ca-fb6718d673ef_aug134.jpg,0
data\augmented\0\38f776d8-a398-46d8-ae80-269c7f03749d_aug135.jpg,0
data\augmented\0\7e50931e-1b38-4028-b86b-56dc7790cd31_aug136.jpg,0
data\augmented\0\1f0cb428-fb88-4769-9d6a-d54cb1cf6a94_aug137.jpg,0
data\augmented\0\751b62a1-22a3-4513-91cd-61c2e42b9852_aug138.jpg,0
data\augmented\0\a92de99e-fbce-4dbc-9e13-12bd8996782c_aug139.jpg,0
data\augmented\0\98e922a3-03cb-4fa6-a874-f60bfa5c89c2_aug140.jpg,0
data\augmented\0\e25fdef0-fcf5-4c2d-a012-f18f5ec89689_aug141.jpg,0
data\augmented\0\e53a8649-a79c-47b0-9517-be6fcd170318_aug142.jpg,0
data\augmented\0\47b68b26-c7e5-4150-b402-785f0c775761_aug143.jpg,0
data\augmented\0\64b2bc04-026d-46a3-a1fa-67fa876eae34_aug144.jpg,0
data\augmented\0\638f2734-f7a4-47b8-b4aa-e22306bc4bb8_aug145.jpg,0
data\augmented\0\3f000fd6-0da9-40e7-bcfd-a69d1f93af98_aug146.jpg,0
data\augmented\0\9b17cd29-22bb-4d2c-ace6-adff43e403e2_aug147.jpg,0
data\augmented\0\5a5f25f6-b1f1-4b2d-a05d-461c854c2ac0_aug148.jpg,0
data\augmented\0\39e0dd94-cab8-44b1-9e9a-bfbd88b7f81e_aug149.jpg,0
data\augmented\0\baa3d7d1-92ac-4584-a812-98e849647d18_aug150.jpg,0
data\augmented\0\91f87f6f-e48e-4687-93b5-3282d7252bf7_aug151.jpg,0
data\augmented\0\c580380a-af8f-4a5d-96de-651d21ee0fd3_aug152.jpg,0
data\augmented\0\119e18e1-5f2f-4ab1-a559-fb316fe5ae20_aug153.jpg,0
data\augmented\0\ddf9ba45-bf6a-4b86-b578-a726ca67d230_aug154.jpg,0
data\augmented\0\adeaef42-c1fd-4f4b-8271-4dc7633b52a8_aug155.jpg,0
data\augmented\0\b5c62809-a5e9-4410-be92-422ce7fe5cbf_aug156.jpg,0
data\augmented\0\d08be656-91af-431c-8c5f-77385fa51bf4_aug157.jpg,0
data\augmented\0\6e41c644-269e-4bb3-926d-4637a72f9906_aug158.jpg,0
data\augmented\0\54a3564c-456a-4611-9ac9-fe8e9a990e7b_aug159.jpg,0
data\augmented\0\638fe63e-0391-4081-a81f-9575ca39ed03_aug160.jpg,0
data\augmented\0\ed282d7e-8c9f-45a8-86ab-3dec3af47bd1_aug161.jpg,0
data\augmented\0\ac71eca7-9747-4357-a0b8-a1d67c081ff2_aug162.jpg,0
data\augmented\0\52e90a72-9efa-46de-ae9d-5d3c17cb6aa7_aug163.jpg,0
data\augmented\0\2dc06806-92c3-42ff-a196-8dcc508c46e7_aug164.jpg,0
data\augmented\0\f23fb4d7-dd84-49d2-bf23-b51ce806c589_aug165.jpg,0
data\augmented\0\f48ce712-28d0-4b56-897f-9b2490d8056b_aug166.jpg,0
data\augmented\0\f86e23e0-7cab-433a-a336-b32ee55fcffb_aug167.jpg,0
data\augmented\0\2d944c5e-f66e-425a-91d3-4c00213b12a5_aug168.jpg,0
data\augmented\0\6e41c644-269e-4bb3-926d-4637a72f9906_aug169.jpg,0
data\augmented\0\595d50bf-97bd-4184-b660-08c921f07de4_aug170.jpg,0
data\augmented\0\ed282d7e-8c9f-45a8-86ab-3dec3af47bd1_aug171.jpg,0
data\augmented\0\2d9ac7bc-e10a-49dc-a7dd-9f35a6263f30_aug172.jpg,0
data\augmented\0\825f95e5-7f3d-4a0e-8dd1-e6d66cc00867_aug173.jpg,0
data\augmented\0\4abf6159-e7f6-4bbb-9176-403459e9124a_aug174.jpg,0
data\augmented\0\f7c5dfd6-b9b4-443d-8739-f98ce399da0a_aug175.jpg,0
data\augmented\0\71f55864-a701-4760-9d6e-28f205ddb095_aug176.jpg,0
data\augmented\0\c367d9af-3fad-4c4a-970d-cd610e6b4df1_aug177.jpg,0
data\augmented\0\9ff110fa-6cf0-471c-ba79-afc4b96ea90e_aug178.jpg,0
data\augmented\0\8f539575-f2c7-458b-a683-5d5c03f3d52e_aug179.jpg,0
data\augmented\0\5998be66-3b4b-4806-bf64-2fba1da7d5ec_aug180.jpg,0
data\augmented\0\50e5bbbf-b492-4250-a97c-4dac70b06d6a_aug181.jpg,0
data\augmented\0\66e2d683-8450-413a-b68d-088e9e0711c7_aug182.jpg,0
data\augmented\0\c580380a-af8f-4a5d-96de-651d21ee0fd3_aug183.jpg,0
data\augmented\0\8b91aa0e-7238-4ad7-924c-20448018b022_aug184.jpg,0
data\augmented\0\20f7bc8f-1dc6-42ee-92e5-0476671e28cf_aug185.jpg,0
data\augmented\0\6ba01e90-08ab-44cf-870c-7c505e98acb7_aug186.jpg,0
data\augmented\5\8ebbe8b0-4e0d-4093-a00c-40dc83aa6854_aug0.jpg,5
data\augmented\5\f2d9da34-6bb1-4b5b-82b9-6c2a7654859c_aug1.jpg,5
data\augmented\5\f2bff2e1-ea6d-43cb-885c-f32965219b36_aug2.jpg,5
data\augmented\5\f2d9da34-6bb1-4b5b-82b9-6c2a7654859c_aug3.jpg,5
data\augmented\5\4642929b-ba87-4837-b2e8-a7313fbd4c9f_aug4.jpg,5
data\augmented\5\f25a5ed2-17e5-4619-b88f-112f9b7664da_aug5.jpg,5
data\augmented\5\8a63b14a-5822-4326-a6af-96ed314e3828_aug6.jpg,5
data\augmented\5\b838167c-0b19-4232-97b2-814807caa651_aug7.jpg,5
data\augmented\5\350fd2ac-0c27-4116-86ef-bba67af8302b_aug8.jpg,5
data\augmented\5\a0ecf00e-8e83-485f-985c-3c7c58bd0c63_aug9.jpg,5
data\augmented\5\ae758a53-b7d9-4fa2-823e-fcec10d2777e_aug10.jpg,5
data\augmented\5\1fb9bb33-ce10-4d83-9882-76d68dbd9fc6_aug11.jpg,5
data\augmented\5\86e46e96-db2c-4144-a36a-d09fcf5ac238_aug12.jpg,5
data\augmented\5\f2bff2e1-ea6d-43cb-885c-f32965219b36_aug13.jpg,5
data\augmented\5\41d8b40a-45cf-4eff-be62-bfa4d1fe37ed_aug14.jpg,5
data\augmented\5\0d69d9ee-6fe9-4abc-801f-44b5ffd54670_aug15.jpg,5
data\augmented\5\bf85636b-04bb-4765-9e28-a724aa486c88_aug16.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug17.jpg,5
data\augmented\5\a8893fe7-02f1-48e3-90cc-bb24284e5d2e_aug18.jpg,5
data\augmented\5\b82b344b-6840-4055-8855-50e96d244fdc_aug19.jpg,5
data\augmented\5\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78_aug20.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug21.jpg,5
data\augmented\5\91f0f7bd-7909-48b5-80c3-83de9f116e0e_aug22.jpg,5
data\augmented\5\f0f82aac-35ba-46be-8aff-0acc56e55a30_aug23.jpg,5
data\augmented\5\e70b8e20-e967-4f8f-9f8b-96361c044277_aug24.jpg,5
data\augmented\5\4037620a-96b7-4193-abb4-556b858e6a16_aug25.jpg,5
